iter;Mean;pop best
0,10.10510226204083,9.95649703570102
1,10.069788353741373,9.841426944323407
2,9.986777591627522,9.58198389188079
3,9.928924330217932,9.537179877810491
4,9.909923396878645,9.461501759612954
5,9.878390486321324,9.46051769182597
6,9.89693316511349,9.490765708350333
7,9.812302088564048,9.414773340880977
8,9.798421340131446,9.395977773192756
9,9.69291781054924,9.410106189470863
10,9.679541708209356,9.29789061154722
11,9.594997709219774,9.161517523237597
12,9.574145329457581,9.131640904302461
13,9.610990486155423,9.21175085720594
14,9.513263718031626,9.179313730007326
15,9.49870386947938,9.095016151195075
16,9.523064072100746,9.213343124608306
17,9.482107864604734,9.116788595617987
18,9.41418544599724,9.13886995331131
19,9.375349488055212,9.110111331079644
20,9.395811035032011,9.125419754639822
21,9.32264024573098,9.122287545049756
22,9.291108068825238,9.059814642613878
23,9.26625268692322,9.06250782031281
24,9.235938263487574,9.0586363236244
25,9.239885741422775,9.053999011038323
26,9.176367787868045,9.040771660374524
27,9.193962247407965,9.05364185725276
28,9.150040680651129,9.028196748647183
29,9.118672799622372,9.024020284412671
30,9.10499526169036,9.02622164543262
31,9.095038569698701,9.021578701070746
32,9.068073814522162,9.016518210305621
33,9.056027395028718,9.019071294675513
34,9.047111755727418,9.017949336648273
35,9.041755306621617,9.018086935301092
36,9.036625750841273,9.012332261147616
37,9.030143822544726,9.015263348609563
38,9.028111962705605,9.012659573071636
39,9.02596285648685,9.011075655240631
40,9.022429381561171,9.013167129331462
41,9.019265573168328,9.010820610672992
42,9.017408213500193,9.01144978281811
43,9.016194364076211,9.00819008521895
44,9.016680890528807,9.00904287622148
45,9.014948075754123,9.008290788671177
46,9.014211017009226,9.006840879717462
47,9.013149979388864,9.008680729637495
48,9.012790804998508,9.00656251390463
49,9.01268210899692,9.006242039115305
0,10.10510226204083,9.95649703570102
